tags,elapsed_s,start_unix,end_unix
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23289.zip']",56.56,1713123525.23,1713123581.79
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-23289.zip']",58.11,1713123523.68,1713123581.79
"['initialize-parser', '145b925c-af26-4382-8110-d32b6301b237']",0.00,1713123583.29,1713123583.29
"['parser-parse', 'fda109a6-75cb-4331-8e35-01b488cf09f1']",56.11,1713123525.79,1713123581.91
"['write-jsonl', 'fda109a6-75cb-4331-8e35-01b488cf09f1']",0.00,1713123581.91,1713123581.91
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35191.zip']",56.12,1713123525.79,1713123581.91
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35191.zip']",57.65,1713123524.26,1713123581.91
"['initialize-parser', 'c09db1a5-ccb0-425f-8c07-e55aef11e9cc']",0.00,1713123583.50,1713123583.50
"['parser-parse', '8b4b5a92-76a2-4ffd-add1-510a63be84dc']",56.07,1713123525.83,1713123581.90
"['write-jsonl', '8b4b5a92-76a2-4ffd-add1-510a63be84dc']",0.01,1713123581.90,1713123581.91
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40797.zip']",56.08,1713123525.83,1713123581.91
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40797.zip']",57.60,1713123524.31,1713123581.91
"['initialize-parser', '50d8ceeb-d8bf-48ea-9933-58b9282aad75']",0.00,1713123583.50,1713123583.50
"['parser-parse', '299a6480-2724-4b01-8d02-19b84a50133d']",56.40,1713123525.58,1713123581.98
"['write-jsonl', '299a6480-2724-4b01-8d02-19b84a50133d']",0.00,1713123581.98,1713123581.98
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24192.zip']",56.40,1713123525.58,1713123581.98
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24192.zip']",57.89,1713123524.09,1713123581.99
"['initialize-parser', '2856311c-fc08-492f-95ba-8527fa2de19b']",0.00,1713123583.56,1713123583.56
"['parser-parse', 'abc46c7e-a46c-4b3a-8730-f97664c7d9a3']",56.30,1713123525.73,1713123582.02
"['write-jsonl', 'abc46c7e-a46c-4b3a-8730-f97664c7d9a3']",0.01,1713123582.02,1713123582.03
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31821.zip']",56.31,1713123525.72,1713123582.03
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31821.zip']",57.81,1713123524.22,1713123582.03
"['initialize-parser', '2d058b02-beb7-4e80-8435-61dae86d0af1']",0.00,1713123583.57,1713123583.57
"['parser-parse', '2bda0b2f-df86-421d-8713-fd68697c945b']",57.06,1713123525.03,1713123582.09
"['write-jsonl', '2bda0b2f-df86-421d-8713-fd68697c945b']",0.00,1713123582.09,1713123582.09
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4166.zip']",57.07,1713123525.03,1713123582.09
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4166.zip']",58.61,1713123523.48,1713123582.10
"['initialize-parser', '1db0e1b0-49d6-4b00-8500-a48ee1aebcb1']",0.00,1713123583.59,1713123583.59
"['parser-parse', 'a2ec9ce3-fa6e-4bae-95f5-1dd358f6f5c4']",56.35,1713123525.93,1713123582.28
"['write-jsonl', 'a2ec9ce3-fa6e-4bae-95f5-1dd358f6f5c4']",0.00,1713123582.28,1713123582.28
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36312.zip']",56.35,1713123525.93,1713123582.28
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36312.zip']",57.87,1713123524.41,1713123582.29
"['initialize-parser', '2c69cb2e-2396-461a-a98e-8404db0d52f1']",0.00,1713123583.77,1713123583.77
"['parser-parse', '50021aa3-e5fb-4154-9312-4004af7bfb42']",56.68,1713123525.72,1713123582.40
"['write-jsonl', '50021aa3-e5fb-4154-9312-4004af7bfb42']",0.01,1713123582.40,1713123582.41
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39649.zip']",56.69,1713123525.72,1713123582.41
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39649.zip']",58.18,1713123524.24,1713123582.41
"['initialize-parser', '1677cd39-5e2f-402c-9428-1fdd1a88b12f']",0.00,1713123583.95,1713123583.95
"['parser-parse', '55247a12-d1f8-49e2-b3d3-74de13cdb880']",56.34,1713123526.06,1713123582.41
"['write-jsonl', '55247a12-d1f8-49e2-b3d3-74de13cdb880']",0.01,1713123582.41,1713123582.41
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15226.zip']",56.35,1713123526.06,1713123582.41
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15226.zip']",57.85,1713123524.57,1713123582.42
"['initialize-parser', '2f1621e5-946d-4cf3-9b5c-87bc9b857525']",0.00,1713123583.95,1713123583.95
"['parser-parse', '60409d3d-1a3e-44ce-9c3d-91c91a9deee0']",56.27,1713123526.42,1713123582.69
"['write-jsonl', '60409d3d-1a3e-44ce-9c3d-91c91a9deee0']",0.02,1713123582.69,1713123582.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24540.zip']",56.29,1713123526.42,1713123582.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24540.zip']",57.78,1713123524.93,1713123582.71
"['initialize-parser', '668b1861-ff31-4170-b07b-4b19c931c0c3']",0.00,1713123584.20,1713123584.20
"['parser-parse', '97651fcc-c782-412e-b2be-6e705baa3ae2']",56.93,1713123525.81,1713123582.74
"['write-jsonl', '97651fcc-c782-412e-b2be-6e705baa3ae2']",0.00,1713123582.74,1713123582.74
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30306.zip']",56.94,1713123525.81,1713123582.74
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30306.zip']",58.48,1713123524.26,1713123582.75
"['initialize-parser', '56f86b3b-9544-45b4-a305-3e9d45704748']",0.00,1713123584.24,1713123584.24
"['parser-parse', '942ac038-dd9f-456f-b8e1-5016c477ad5b']",56.42,1713123526.30,1713123582.71
"['write-jsonl', '942ac038-dd9f-456f-b8e1-5016c477ad5b']",0.00,1713123582.71,1713123582.72
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6361.zip']",56.42,1713123526.30,1713123582.72
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6361.zip']",57.92,1713123524.80,1713123582.72
"['initialize-parser', '83445118-b869-4df6-806f-f93b9f93076e']",0.00,1713123584.35,1713123584.35
"['parser-parse', '7c19d583-6ded-4844-8725-499bddc81c12']",56.44,1713123526.45,1713123582.90
"['write-jsonl', '7c19d583-6ded-4844-8725-499bddc81c12']",0.03,1713123582.90,1713123582.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-506.zip']",56.47,1713123526.45,1713123582.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-506.zip']",57.97,1713123524.96,1713123582.93
"['initialize-parser', 'dad2c410-1a9f-4752-8aa8-7cb3c665bc4b']",0.00,1713123584.50,1713123584.50
"['parser-parse', '67769e71-4562-4eb7-8851-d605562efca3']",56.77,1713123526.38,1713123583.15
"['write-jsonl', '67769e71-4562-4eb7-8851-d605562efca3']",0.00,1713123583.15,1713123583.16
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12562.zip']",56.77,1713123526.38,1713123583.16
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12562.zip']",58.24,1713123524.92,1713123583.16
"['initialize-parser', '832ab6c3-7a19-42b5-ae50-20973f3a73fe']",0.00,1713123584.78,1713123584.78
"['parser-parse', '54503c63-3513-46ab-8863-be7bac06f3fc']",57.28,1713123526.04,1713123583.32
"['write-jsonl', '54503c63-3513-46ab-8863-be7bac06f3fc']",0.00,1713123583.32,1713123583.33
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5929.zip']",57.29,1713123526.04,1713123583.33
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5929.zip']",58.78,1713123524.55,1713123583.33
"['initialize-parser', 'ecf1d662-5951-4471-81c4-6b2e6edc516b']",0.00,1713123584.91,1713123584.91
"['parser-parse', 'b21e94d7-20b3-47f6-9410-39d5a9e9a139']",57.01,1713123526.42,1713123583.43
"['write-jsonl', 'b21e94d7-20b3-47f6-9410-39d5a9e9a139']",0.04,1713123583.43,1713123583.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-10222.zip']",57.05,1713123526.42,1713123583.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-10222.zip']",58.60,1713123524.87,1713123583.47
"['initialize-parser', 'bcdaeba3-bd0b-478d-87f0-020d6bacd858']",0.00,1713123585.02,1713123585.02
"['parser-parse', '1299295f-c3fb-4e10-92e6-79603dbc1784']",56.54,1713123527.63,1713123584.17
"['write-jsonl', '1299295f-c3fb-4e10-92e6-79603dbc1784']",0.01,1713123584.17,1713123584.18
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9990.zip']",56.55,1713123527.63,1713123584.18
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9990.zip']",58.06,1713123526.13,1713123584.18
"['initialize-parser', '4501ce99-ac91-4d49-a912-829cfe3b1867']",0.00,1713123585.70,1713123585.70
"['parser-parse', 'f6e1aeda-0673-40e3-8c54-5587ed6b1bc0']",56.66,1713123527.50,1713123584.16
"['write-jsonl', 'f6e1aeda-0673-40e3-8c54-5587ed6b1bc0']",0.02,1713123584.16,1713123584.18
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-19048.zip']",56.68,1713123527.50,1713123584.18
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-19048.zip']",58.27,1713123525.91,1713123584.18
"['initialize-parser', 'd4cd4229-274f-4a23-8e06-db89eb0e2f46']",0.00,1713123585.75,1713123585.75
"['parser-parse', '1c35a0cd-dd06-4176-b7f2-9438e9ce92c7']",56.56,1713123527.97,1713123584.53
"['write-jsonl', '1c35a0cd-dd06-4176-b7f2-9438e9ce92c7']",0.03,1713123584.53,1713123584.56
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8968.zip']",56.59,1713123527.97,1713123584.56
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8968.zip']",58.12,1713123526.44,1713123584.57
"['initialize-parser', 'c701b0bc-875e-4936-b89f-902d0558418d']",0.00,1713123586.15,1713123586.15
"['parser-parse', '81864d94-7151-4fc5-8a38-99c725d3eb37']",56.85,1713123527.80,1713123584.65
"['write-jsonl', '81864d94-7151-4fc5-8a38-99c725d3eb37']",0.01,1713123584.65,1713123584.67
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32393.zip']",56.86,1713123527.80,1713123584.67
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32393.zip']",58.36,1713123526.31,1713123584.67
"['initialize-parser', '173125ae-44b2-438a-a56e-fcb182700d62']",0.00,1713123586.20,1713123586.20
"['parser-parse', '2d12a4c7-05ca-48e3-811d-4e11ed898920']",57.07,1713123527.61,1713123584.68
"['write-jsonl', '2d12a4c7-05ca-48e3-811d-4e11ed898920']",0.01,1713123584.68,1713123584.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3766.zip']",57.08,1713123527.61,1713123584.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3766.zip']",58.55,1713123526.15,1713123584.69
"['initialize-parser', '71557caa-ea38-4b44-8dfc-a052266faa2a']",0.00,1713123586.27,1713123586.27
"['parser-parse', 'd38da93a-6577-41af-9adf-4aa5edb9e2fb']",56.58,1713123528.45,1713123585.04
"['write-jsonl', 'd38da93a-6577-41af-9adf-4aa5edb9e2fb']",0.02,1713123585.04,1713123585.05
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4634.zip']",56.60,1713123528.45,1713123585.05
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4634.zip']",58.13,1713123526.92,1713123585.06
"['initialize-parser', '25fab168-1e83-4c9f-8baf-1763b115b3c5']",0.00,1713123586.59,1713123586.59
"['parser-parse', '4abd0f5f-d2a3-4399-b8a5-4cc040fb2800']",57.26,1713123528.26,1713123585.52
"['write-jsonl', '4abd0f5f-d2a3-4399-b8a5-4cc040fb2800']",0.01,1713123585.52,1713123585.53
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26108.zip']",57.27,1713123528.26,1713123585.53
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26108.zip']",58.77,1713123526.76,1713123585.53
"['initialize-parser', 'e9fc0dc7-2401-4110-8c74-a561b2dcf5bd']",0.00,1713123587.10,1713123587.10
"['parser-parse', '2f8d0c20-d04a-4392-9ca6-f4148cb1b79b']",57.40,1713123528.14,1713123585.54
"['write-jsonl', '2f8d0c20-d04a-4392-9ca6-f4148cb1b79b']",0.00,1713123585.54,1713123585.54
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36161.zip']",57.41,1713123528.14,1713123585.54
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36161.zip']",58.91,1713123526.63,1713123585.54
"['initialize-parser', 'fbbdb600-4a70-4d33-9afd-8fd5c4f4ed1a']",0.00,1713123587.10,1713123587.10
"['parser-parse', '70973b55-ff81-4b6f-a687-f4f9b75876a8']",53.70,1713123532.99,1713123586.68
"['write-jsonl', '70973b55-ff81-4b6f-a687-f4f9b75876a8']",0.00,1713123586.68,1713123586.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18837.zip']",53.70,1713123532.98,1713123586.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18837.zip']",55.39,1713123531.30,1713123586.69
"['initialize-parser', '4b533e9f-9b2b-48aa-b638-c8c47b863bd1']",0.00,1713123588.40,1713123588.40
"['parser-parse', '86ab6a32-e1af-4957-8f66-9595deaf3f4d']",57.09,1713123530.54,1713123587.63
"['write-jsonl', '86ab6a32-e1af-4957-8f66-9595deaf3f4d']",0.00,1713123587.63,1713123587.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30516.zip']",57.10,1713123530.54,1713123587.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30516.zip']",58.60,1713123529.04,1713123587.64
"['initialize-parser', 'cd9d2789-8763-44f5-9a85-0511929da303']",0.00,1713123589.10,1713123589.10
"['parser-parse', '87b26996-3950-428b-84e7-4fa11672cc5e']",57.18,1713123530.49,1713123587.67
"['write-jsonl', '87b26996-3950-428b-84e7-4fa11672cc5e']",0.05,1713123587.67,1713123587.72
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40527.zip']",57.23,1713123530.49,1713123587.72
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-40527.zip']",58.71,1713123529.01,1713123587.72
"['initialize-parser', '7528f12e-2444-41e4-ab40-9f69675804a7']",0.00,1713123589.37,1713123589.37
"['parser-parse', '70f452d9-c3c1-4e04-81ad-8698202c0367']",54.41,1713123533.39,1713123587.79
"['write-jsonl', '70f452d9-c3c1-4e04-81ad-8698202c0367']",0.03,1713123587.79,1713123587.82
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14058.zip']",54.44,1713123533.39,1713123587.82
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14058.zip']",56.02,1713123531.80,1713123587.83
"['initialize-parser', 'c01f715e-e741-4808-81a4-ef9ea6e67815']",0.00,1713123589.48,1713123589.48
"['parser-parse', '5d63ef95-9090-4533-a40e-daf58a8201b9']",56.80,1713123531.85,1713123588.64
"['write-jsonl', '5d63ef95-9090-4533-a40e-daf58a8201b9']",0.01,1713123588.64,1713123588.65
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-356.zip']",56.80,1713123531.84,1713123588.65
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-356.zip']",58.30,1713123530.35,1713123588.65
"['initialize-parser', '1004fdb7-adc6-473c-a717-5b4ed6cfa626']",0.00,1713123590.29,1713123590.29
"['parser-parse', '8eb4804a-520c-44bf-8b7a-e86c2a785cc0']",57.44,1713123531.97,1713123589.41
"['write-jsonl', '8eb4804a-520c-44bf-8b7a-e86c2a785cc0']",0.02,1713123589.41,1713123589.43
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6574.zip']",57.46,1713123531.96,1713123589.43
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6574.zip']",59.00,1713123530.43,1713123589.43
"['initialize-parser', '35528258-0bbb-4fa1-aa7a-686685da250d']",0.00,1713123591.03,1713123591.03
"['parser-parse', 'bc40b114-112a-411c-a8b2-02426eb23fc0']",54.39,1713123535.64,1713123590.02
"['write-jsonl', 'bc40b114-112a-411c-a8b2-02426eb23fc0']",0.03,1713123590.02,1713123590.05
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4129.zip']",54.41,1713123535.64,1713123590.05
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4129.zip']",55.96,1713123534.10,1713123590.05
"['initialize-parser', '6db050e7-904c-4b93-889a-cd42e749e3ee']",0.00,1713123591.69,1713123591.69
"['parser-parse', '4c19f95e-20d3-4e59-bce9-2fa169445101']",57.08,1713123539.62,1713123596.70
"['write-jsonl', '4c19f95e-20d3-4e59-bce9-2fa169445101']",0.01,1713123596.70,1713123596.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8200.zip']",57.09,1713123539.62,1713123596.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8200.zip']",58.73,1713123537.98,1713123596.72
"['initialize-parser', '58e0a4d9-1ca4-4434-b3e5-806a86f0ef6e']",0.00,1713123598.45,1713123598.45
"['parser-parse', 'cab733ed-071a-49ab-ada7-fdefcb590bdd']",54.13,1713123543.73,1713123597.85
"['write-jsonl', 'cab733ed-071a-49ab-ada7-fdefcb590bdd']",0.01,1713123597.85,1713123597.86
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4351.zip']",54.13,1713123543.73,1713123597.86
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4351.zip']",55.66,1713123542.20,1713123597.86
"['initialize-parser', '86f09503-7985-4ebb-9998-5234320343f6']",0.00,1713123599.40,1713123599.40
"['parser-parse', '0a60b9d8-53cf-4c1d-90dd-38f118fc0b91']",57.61,1713123540.86,1713123598.47
"['write-jsonl', '0a60b9d8-53cf-4c1d-90dd-38f118fc0b91']",0.00,1713123598.47,1713123598.48
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-418.zip']",57.61,1713123540.86,1713123598.48
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-418.zip']",59.17,1713123539.31,1713123598.48
"['initialize-parser', '84159bc8-8f9c-402c-ba31-a2216ed019f0']",0.00,1713123600.08,1713123600.08
"['parser-parse', '873b80a8-2b6e-4872-845d-3e954146414d']",55.33,1713123544.05,1713123599.38
"['write-jsonl', '873b80a8-2b6e-4872-845d-3e954146414d']",0.00,1713123599.38,1713123599.38
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2340.zip']",55.33,1713123544.05,1713123599.38
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2340.zip']",56.88,1713123542.50,1713123599.38
"['initialize-parser', '62672e79-3bf8-484e-9718-d49a522b4532']",0.00,1713123600.95,1713123600.95
"['parser-parse', '228bc79d-d4aa-4220-884c-fa34ad925aed']",55.07,1713123544.80,1713123599.87
"['write-jsonl', '228bc79d-d4aa-4220-884c-fa34ad925aed']",0.00,1713123599.87,1713123599.88
